word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
:natural,1,2,3,0,4,2,1,2,0,1,1,3,1,1,1,4,2
:zest,1,0,34,6,0,2,1,0,0,0,0,0,1,0,0,2,0
:appetite,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:happiuess,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:whether,3,2,4,0,1,3,0,1,1,2,2,0,4,3,4,1,0
:depends,2,3,0,2,0,0,0,1,3,1,0,0,1,0,0,0,1
:within,2,0,4,2,3,0,1,0,1,1,0,1,0,1,2,3,2
:power,4,2,1,0,12,3,1,11,0,2,1,1,0,0,0,5,2
:propose,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
:his,25,28,38,10,17,21,39,16,13,31,23,12,19,21,32,25,12
:average,1,3,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0
:good,2,2,8,4,4,2,4,7,2,5,2,5,1,5,5,7,9
:fortune,1,0,1,0,0,1,0,2,0,0,0,0,0,1,0,1,0
:may,13,6,13,15,21,9,12,23,5,9,14,7,7,7,9,12,23
:achieved,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0
:perhaps,3,7,3,4,0,3,1,1,0,0,2,4,1,7,1,3,2
:best,1,4,2,6,2,3,1,2,0,5,1,3,3,1,4,0,1
:introduction,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:philosophy,1,0,0,1,0,0,1,0,0,2,4,0,0,0,0,0,0
:advocate,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:few,2,2,0,2,2,5,8,2,0,4,3,3,4,2,1,3,3
:words,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
:autobiography,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:born,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,2
:child,1,0,0,4,20,0,0,0,2,2,0,4,0,3,2,0,0
:favourite,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:hymn,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:weary,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
:earth,1,0,0,0,0,1,0,0,0,1,0,8,1,0,0,0,0
:laden,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:age,1,1,0,1,4,4,0,1,0,5,2,5,0,2,2,2,1
:five,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
:reflected,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
:should,2,2,5,6,14,1,14,3,9,5,3,5,5,7,12,15,16
:live,1,3,5,1,3,0,2,0,1,3,1,1,0,1,2,0,3
:seventy,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
:had,5,5,10,3,14,3,1,5,0,8,5,10,6,11,12,5,3
:only,9,14,10,7,14,9,4,8,5,12,6,7,4,9,8,7,10
:endured,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
:far,1,9,8,3,7,3,2,1,2,0,2,4,1,1,1,6,3
:fourteenth,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:part,1,3,4,5,10,3,3,9,5,2,3,6,2,5,7,4,2
:whole,2,0,1,4,4,4,3,3,2,7,1,4,1,0,1,1,4
:felt,3,0,2,0,4,0,0,1,0,3,2,0,0,0,0,1,0
:spreadout,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:ahead,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:ot,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:me,1,2,5,1,1,0,1,0,0,3,1,2,2,3,3,1,0
:almost,2,4,4,5,7,1,1,0,1,0,1,2,3,5,1,2,4
:unendurable,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:adolescence,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
:hated,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
:continually,1,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0
:verge,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:suicide,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:however,3,4,6,8,6,6,5,3,2,3,4,1,6,2,4,4,5
:restrained,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:know,2,0,3,0,2,0,1,1,1,2,4,2,0,5,1,2,7
:mathematics,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:contrary,2,1,1,1,1,0,0,0,0,1,0,2,0,0,3,2,0
:enjoy,2,0,3,2,6,0,0,1,0,2,5,2,0,0,0,0,3
:might,2,3,1,0,1,0,0,2,0,0,0,0,3,1,1,2,0
:year,1,1,0,0,0,0,0,0,0,2,2,3,0,1,0,0,0
:passes,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:discovered,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
:were,3,10,7,1,9,3,0,0,3,10,1,7,7,3,5,9,5
:desired,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
:gradually,2,0,1,0,0,1,0,0,0,0,0,0,2,0,0,2,2
:acquired,1,1,0,0,1,2,0,0,0,0,0,1,1,0,1,0,0
:successfully,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
:dismissed,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:certain,1,1,6,0,4,2,5,3,2,6,4,4,3,0,3,4,2
:objects,2,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
:acquisition,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
:indubitable,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:knowledge,5,0,5,0,2,1,1,0,0,2,2,0,0,0,0,0,1
:something,2,2,2,1,2,3,5,2,0,6,2,4,4,4,8,1,2
:essentially,1,0,2,0,2,0,1,1,0,1,1,1,0,0,0,0,0
:unattainable,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
:diminishing,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0
:myself,3,0,0,0,0,0,0,0,0,3,0,0,1,2,0,1,0
:like,3,4,6,1,4,1,2,1,1,8,3,8,2,0,0,4,6
:others,2,3,7,3,4,2,0,1,0,4,0,1,1,7,4,11,6
:puritan,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
:educatim,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:habit,2,0,0,2,1,2,0,0,0,1,1,0,3,3,1,0,0
:meditating,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:sins,3,0,0,0,0,0,0,0,0,1,0,1,0,1,2,1,0
:follies,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:shortcomings,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:seemed,1,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0
:doubt,1,0,0,0,4,0,0,0,0,1,1,0,0,2,2,0,2
:justly,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
:specimen,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:learned,1,0,1,0,0,0,0,0,0,1,2,0,0,0,4,1,0
:indifferent,1,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,2
:deficiencies,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:came,1,1,2,1,0,0,0,0,0,1,0,0,0,0,1,0,2
:centre,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:increasingly,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
:state,1,0,0,0,5,4,0,0,3,1,0,1,1,1,1,2,1
:branches,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:individuals,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3
:affection,1,0,1,50,13,0,0,0,0,0,0,0,0,0,0,1,0
:interests,3,3,2,1,3,0,25,0,10,0,0,0,0,0,0,1,0
:true,1,6,6,2,4,1,2,3,1,6,4,2,6,6,0,2,2
:bring,1,0,0,0,0,2,0,0,1,2,1,3,1,2,0,0,1
:possibility,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
:pain,1,1,0,0,0,0,0,1,0,0,0,0,0,3,3,2,1
:plunged,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:direction,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
:hard,2,0,0,0,0,2,1,0,1,2,0,0,0,0,0,2,2
:die,1,0,1,0,2,0,0,1,0,2,0,0,0,0,0,0,0
:pains,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
:destroy,1,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0
:essential,1,2,4,1,1,4,1,1,1,2,0,4,0,0,1,0,2
:quality,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
:spring,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
:self,6,2,2,9,2,3,1,2,18,0,0,0,2,1,9,7,2
:inspires,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:activity,5,1,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0
:remains,1,0,0,1,3,1,0,0,0,0,0,1,1,0,0,0,1
:alive,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:complete,1,2,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1
:preventive,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
:ennui,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:oneself,2,0,0,0,2,0,1,1,2,0,0,0,2,1,4,1,0
:leads,3,0,0,0,0,0,0,0,0,2,1,0,1,0,0,3,0
:progressive,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
:keeping,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:diary,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:getting,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
:psycho,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1
:analysed,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
:becoming,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
:monk,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:until,1,0,4,0,3,3,1,0,0,0,1,0,4,1,1,1,1
:routine,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
:monastery,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:made,1,1,4,1,3,1,1,2,1,0,2,1,4,2,2,3,1
:him,11,4,12,5,10,7,5,3,4,7,8,2,8,6,19,12,9
:forget,1,2,1,0,0,0,4,1,0,0,0,0,0,0,1,1,0
:soul,2,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0
:he,45,50,48,22,6,22,16,27,15,30,51,11,17,37,46,36,21
:attributes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:religion,1,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0
:could,2,2,2,2,2,1,0,0,2,10,3,4,3,0,2,3,0
:obtained,2,3,0,2,1,0,0,1,1,0,0,0,0,0,0,1,0
:crossing,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:sweeper,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:provided,1,2,4,0,3,4,1,3,2,2,0,0,1,0,1,1,0
:compelled,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1
:remain,1,1,0,0,2,0,1,1,0,2,2,1,2,1,1,0,0
:discipline,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
:unfortunates,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:whose,3,4,4,4,2,7,3,3,1,1,2,0,1,2,1,3,2
:absorption,1,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0
:profound,1,1,0,1,0,1,1,0,1,1,0,2,0,1,0,1,1
:cured,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
:absorbtion,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:sinner,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:narcissist,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:megalomaniac,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:three,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0
:common,3,1,3,1,0,0,0,0,0,2,0,0,0,0,2,1,1
:types,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:mean,2,1,0,0,1,0,0,5,0,2,2,3,2,0,1,0,2
:commits,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
:committed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:according,1,0,1,0,0,2,0,1,1,1,1,0,0,1,0,2,0
:definition,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:word,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
:consciousness,2,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0
:perpetually,1,1,1,1,0,0,0,1,1,2,0,1,0,0,1,1,0
:incurring,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:disapproval,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
:religious,1,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,2
:interprets,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:god,2,0,0,0,1,0,0,1,0,4,0,0,0,1,1,0,0
:image,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:thinks,2,1,0,2,0,0,0,0,0,0,0,0,3,2,0,0,0
:continual,1,1,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0
:conflict,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
:conscious,1,2,0,0,2,0,5,0,5,0,0,0,6,0,4,0,0
:thought,1,3,1,0,1,2,6,2,3,2,2,1,6,3,2,1,5
:discarded,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
:maxims,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
:taught,2,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0
:mother,5,0,0,3,13,0,0,0,0,0,1,0,0,1,6,0,0
:knee,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:buried,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:deep,1,0,2,0,2,0,1,0,0,0,0,1,0,1,0,0,1
:unconscious,1,0,0,0,0,0,0,0,3,2,0,0,8,0,7,0,0
:emerge,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
:asleep,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
:nevertheless,1,3,1,0,3,2,1,0,1,1,0,0,0,0,1,1,0
:suffice,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
:savor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:out,3,2,3,2,7,3,2,2,0,6,4,4,5,8,7,2,12
:everything,1,1,6,0,0,0,1,0,0,0,0,2,0,0,0,1,1
:bottom,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
:still,1,12,4,2,4,0,1,0,2,2,4,2,3,0,4,1,5
:accepts,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
:prohibitions,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
:infancy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
:swearing,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
:wicked,4,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1
:drinking,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:business,1,1,0,0,0,0,0,0,0,0,4,0,2,0,3,0,0
:shrewdness,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:above,1,0,2,0,1,0,0,0,0,0,0,0,2,0,2,0,0
:sex,1,0,0,3,1,0,0,3,0,4,0,3,0,0,5,0,0
:abstain,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
:pleasures,1,5,2,0,2,0,0,0,0,2,3,6,5,3,0,0,0
:poisoned,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0
:feeling,2,3,5,12,4,1,0,2,0,5,1,1,0,3,6,1,0
:degrade,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:desires,1,0,1,0,1,0,0,8,1,0,2,0,0,0,0,1,2
:being,4,8,3,4,5,1,2,3,0,4,1,3,2,1,4,1,6
:approvingly,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:caressed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:remember,1,2,1,0,0,0,2,1,0,1,0,0,0,1,0,3,0
:experienced,1,2,0,0,1,0,0,0,0,3,0,0,0,0,2,1,0
:childhood,1,0,0,2,0,1,0,0,0,1,1,2,0,2,3,0,0
:longer,1,0,1,1,2,2,2,0,0,3,0,1,2,2,0,0,0
:open,1,5,0,1,0,1,1,0,0,2,1,0,0,1,0,0,0
:nothing,1,2,9,3,4,5,4,2,1,6,2,4,8,0,7,2,2
:must,1,4,11,4,5,3,3,4,4,5,6,5,2,11,4,3,5
:decides,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:deeply,1,0,0,0,3,0,1,1,0,0,0,0,0,1,1,0,0
:falls,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:love,7,0,2,11,9,0,2,0,3,21,0,5,1,1,1,3,0
:looks,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0
:maternal,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:tenderness,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
:accept,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,2
:because,1,3,7,1,8,0,1,1,2,8,2,2,4,8,8,7,4
:respect,2,2,2,2,5,8,2,2,1,1,3,2,0,2,4,2,7
:sexual,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0,0
:relations,1,2,0,2,6,1,0,0,0,0,0,0,0,1,2,0,2
:disappointment,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:becomes,5,2,1,4,1,2,2,1,0,0,1,2,5,3,1,1,1
:cruel,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
:repents,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:starts,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:afresh,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
:dreary,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:round,1,0,1,0,0,1,0,0,2,0,0,2,0,0,0,0,1
:imagined,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:real,2,1,0,5,2,2,0,0,2,0,0,0,1,1,1,0,3
:remorse,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0
:apparently,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
:boiled,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:reprobates,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:drives,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:astray,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
:object,2,0,2,3,0,0,0,2,1,0,0,0,0,0,0,1,0
:substitute,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:together,2,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0
:inculcation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:early,2,1,1,3,2,1,0,1,0,1,2,0,3,0,1,0,1
:years,1,0,3,2,3,0,1,0,1,3,5,2,2,0,3,2,3
:ridiculous,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:ethical,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
:code,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
:liberation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:tyranny,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3
:beliefs,1,1,1,1,0,0,0,0,1,0,0,0,0,0,4,0,2
:affections,1,1,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0
:first,2,3,3,2,5,2,1,3,3,4,3,5,3,2,0,2,0
:step,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
:towards,1,2,9,3,14,0,4,0,1,1,0,2,0,3,6,7,3
:victims,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:virtue,1,0,2,0,3,0,0,0,4,0,0,0,0,2,1,1,1
:narcissism,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:converse,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:habitual,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
:consists,1,0,1,0,0,0,1,1,0,0,0,1,1,2,1,2,1
:admiring,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:wishing,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
:admired,1,0,1,1,1,0,1,1,0,2,0,0,2,0,0,0,1
:up,3,4,5,4,0,4,1,2,3,4,6,5,1,8,5,3,1
:point,4,1,1,0,4,1,1,2,2,2,3,0,4,0,2,2,2
:normal,3,0,0,0,1,0,0,1,0,0,0,0,0,0,2,2,0
:deplored,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:excesses,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:grave,1,0,0,2,4,0,1,0,1,0,1,0,2,0,1,1,1
:evil,1,0,1,2,0,0,0,0,0,2,0,1,1,4,2,2,1
:especially,1,0,1,0,1,2,1,0,0,0,0,1,1,1,2,2,3
:capacity,1,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,0
:completely,4,0,0,1,0,0,0,0,0,0,2,2,1,0,2,1,0
:dried,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:replaced,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
:powerful,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
:sure,1,1,1,3,2,1,0,3,1,1,0,1,0,1,2,3,0
:loves,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0
:her,1,0,6,4,40,3,0,2,1,3,1,2,1,3,3,0,2
:she,1,0,6,1,32,1,0,3,2,1,2,0,1,3,3,0,1
:further,2,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
:same,3,4,7,2,2,4,2,5,5,5,2,6,3,10,4,4,2
:thing,3,0,2,1,1,0,3,1,0,4,7,2,4,2,4,2,0
:occurs,2,0,2,1,0,0,0,1,0,0,0,0,0,1,0,3,0
:frequently,1,3,1,2,0,1,0,2,0,1,1,0,2,0,0,0,0
:classic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:example,3,0,1,0,1,2,3,2,2,2,3,5,4,1,1,1,5
:hero,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
:remarkable,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
:novel,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
:liaisons,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:dangereuses,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:describes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:affairs,1,0,0,0,0,5,1,0,0,0,0,0,1,1,2,2,1
:french,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
:aristocrats,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
:just,2,2,3,0,0,0,0,2,0,1,3,2,0,2,0,2,2
:revolution,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:vanity,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0
:carried,1,0,3,0,0,1,0,0,0,0,1,0,2,0,0,0,0
:height,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:person,2,2,1,10,1,0,1,2,1,2,1,3,2,2,3,8,9
:therefore,3,3,1,2,7,2,1,3,3,2,5,2,1,6,2,5,6
:satisfaction,7,3,0,0,2,15,0,0,0,3,0,1,0,0,2,1,0
:fail,2,0,1,0,1,0,1,2,2,0,2,0,0,0,0,0,0
:even,2,7,6,3,8,8,4,7,2,3,2,5,3,8,5,5,6
:disastrously,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:inspired,2,1,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0
:homage,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:paid,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
:painters,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:become,1,1,4,3,15,2,9,7,2,4,7,2,6,6,3,5,9
:student,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
:painting,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:mere,1,1,0,0,1,2,1,1,0,3,0,2,1,0,0,0,2
:means,2,3,5,7,6,4,1,1,1,7,1,1,3,4,2,2,1
:technique,1,0,0,0,0,0,0,0,2,1,0,0,3,0,1,0,0
:never,2,3,5,3,1,2,3,0,0,5,7,2,1,3,4,4,3
:interesting,1,0,5,2,0,5,0,2,1,0,0,0,0,0,0,0,1
:seen,1,1,0,0,0,0,0,0,0,2,2,1,1,2,1,0,0
:except,2,2,2,1,5,1,2,1,1,1,1,7,5,2,0,0,1
:relation,1,0,2,0,8,0,0,0,1,0,0,0,0,0,1,0,0
:result,1,1,2,3,2,2,2,0,1,1,2,0,4,3,1,0,0
:failure,1,1,0,1,2,0,2,5,0,0,0,0,0,0,0,0,1
:ridicule,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:instead,1,0,0,0,1,0,0,1,0,2,0,0,0,1,0,0,0
:expected,1,1,0,0,3,0,1,0,0,1,0,0,3,2,0,1,1
:adulation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:applies,1,0,0,1,1,2,0,0,2,0,0,2,1,0,2,2,0
:novelists,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:novels,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
:always,2,4,3,1,1,2,1,2,1,3,1,2,4,4,0,4,5
:idealized,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:heroines,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:serious,1,1,0,0,0,1,2,2,0,0,0,1,1,0,0,0,4
:success,1,2,2,0,1,4,0,5,1,0,14,0,1,2,0,0,0
:material,2,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0
:concemed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:tragedy,1,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0
:successful,2,0,0,0,0,2,0,2,1,0,0,0,0,3,1,1,0
:politician,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
:gradual,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
:substitution,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:community,1,1,0,0,2,0,0,1,0,2,0,0,0,0,1,0,1
:measures,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
